Place,Day,Month,Year,Station,Family,Genus,Species,Abundance,Size TL (mm),Size SL (mm),Weight (g),Remark,Remark 2,TS (O/N),,TS (n°),TS (Box)
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,55,47,1.81,,,TS-006,J4 C3,TS-00700,BOX-007
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,53,45,1.6,,,TS-007,J4 C3,TS-00701,BOX-008
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,56,47,1.65,,,TS-008,J4 C3,TS-00702,BOX-008
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,55,47,1.78,,,TS-009,J4 C3,TS-00703,BOX-008
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,58,49,2.12,,,TS-010,J4 C3,TS-00704,BOX-008
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,50,42,1.36,,,TS-011,J4 C3,TS-00705,BOX-008
Port Cros,28,7,2014,PCR_042,Mullidae,Mullus,surmuletus,1,,,,,abîme,TS-012,J4 C3,TS-00706,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,55,46,1.6,,,TS-001,J4 C4,TS-00707,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,52,44,1.25,,,TS-002,J4 C4,TS-00708,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,56,48,1.81,,,TS-003,J4 C4,TS-00709,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,53,46,1.27,,,TS-004,J4 C4,TS-00710,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,58,50,1.94,,,TS-005,J4 C4,TS-00711,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,55,47,1.71,,,TS-006,J4 C4,TS-00712,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,55,46,1.79,,,TS-007,J4 C4,TS-00713,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,53,45,1.54,,,TS-008,J4 C4,TS-00714,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,52,44,1.34,,,TS-009,J4 C4,TS-00715,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,52.5,45,1.46,,,TS-010,J4 C4,TS-00716,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,54,46,1.58,,,TS-011,J4 C4,TS-00717,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,53,45,1.46,,,TS-012,J4 C4,TS-00718,BOX-008
Port Cros,28,7,2014,PCR_020,Mullidae,Mullus,surmuletus,1,55,47,1.65,,,TS-013,J4 C4,TS-00719,BOX-008
Port Cros,25,6,2014,PCR_044,Centracanthidae,Spicara,sp.,1,15,14,0.02,,,,,,
Port Cros,25,6,2014,PCR_043,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,25,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,59,50,2.17,,,TS,J1 C3,TS-00625,BOX-007
Port Cros,25,6,2014,PCR_042,Carangidae,Trachurus,trachurus,1,55,47,1.71,,,,,,
Port Cros,25,6,2014,PCR_042,Carangidae,Trachurus,sp.,1,24,20,0.12,,,,,,
Port Cros,25,6,2014,PCR_020,Centracanthidae,Spicara,sp.,1,15,14,0.02,,,,,,
Port Cros,25,6,2014,PCR_020,Centracanthidae,Spicara,sp.,1,17,15,0.01,,,,,,
Port Cros,25,6,2014,PCR_020,Centracanthidae,Spicara,sp.,1,,13,0.02,,,,,,
Port Cros,25,6,2014,PCR_020,Centracanthidae,Spicara,sp.,1,,,,,tête,,,,
Port Cros,25,6,2014,PCR_020,Centracanthidae,Spicara,sp.,1,15,14,,,abîme,,,,
Port Cros,25,6,2014,PCR_020,Blenniidae,Parablennius,pilicornis,1,30,27,0.21,,,,,,
Port Cros,25,6,2014,PCR_020,Blenniidae,Parablennius,pilicornis,1,29,26,0.18,,,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,sanguinolentus,1,28,25,0.22,,photo,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,17,14,0.03,,,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,26,23,0.16,,,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,21,18,0.06,,points roses sur les pelviennes,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,20,17.5,0.05,,points roses sur les pelviennes,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,18,16,0.05,,points roses sur les pelviennes,,,,
Port Cros,25,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,,,,,abîme,,,,
Port Cros,25,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,,,photo,,,,
Port Cros,25,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,14,0.01,,,,,,
Port Cros,25,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,14,,,abîme,,,,
Port Cros,25,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.01,,,,,,
Port Cros,25,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,14,,,abîme,,,,
Port Cros,26,6,2014,PCR_044,Carangidae,Trachurus,mediterraneus,1,33,28,0.34,,,,,,
Port Cros,26,6,2014,PCR_044,Blenniidae,Lipophrys,pholis,1,26,22,0.15,,"pas tentacules occulaires, pectorales avec points jaunes et noirs", ,,,
Port Cros,26,6,2014,PCR_044,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,26,6,2014,PCR_044,Centracanthidae,Spicara,sp.,1,18,16,,,abîme,,,,
Port Cros,26,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,59.5,51,2.36,,,TS-001,J2 C2,TS-00626,BOX-007
Port Cros,26,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,57,48,2.12,,,TS-002,J2 C2,TS-00627,BOX-007
Port Cros,26,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,61,52,2.65,,,TS-003,J2 C2,TS-00628,BOX-007
Port Cros,26,6,2014,PCR_043,Sparidae,Pagrus,pagrus,1,25,20,0.29,,photo,,,,
Port Cros,26,6,2014,PCR_043,Serranidae,Serranus,cabrilla,1,30,25,0.31,,photo,,,,
Port Cros,26,6,2014,PCR_043,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,26,6,2014,PCR_043,Centracanthidae,Spicara,sp.,1,17,15,0.02,,,,,,
Port Cros,26,6,2014,PCR_043,Blenniidae,Parablennius,pilicornis,1,15,13,0.01,,,,,,
Port Cros,26,6,2014,PCR_043,Scombridae,Auxis,rochei,1,26,23.5,,,photo,,,,
Port Cros,26,6,2014,PCR_043,Scombridae,Auxis,rochei,1,32,28,,,abîme,,,,
Port Cros,26,6,2014,PCR_043,Atherinidae,Atherina,sp.,1,31,27,,,abîme,,,,
Port Cros,26,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,51,47,2.06,,,TS-001,J2 C3,TS-00629,BOX-007
Port Cros,26,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,63,53,2.54,,,TS-002,J2 C3,TS-00630,BOX-007
Port Cros,26,6,2014,PCR_042,Blenniidae,Parablennius,pilicornis,1,27,23,0.1,,,,,,
Port Cros,26,6,2014,PCR_042,Blenniidae,Parablennius,gattorugine,1,28,24,0.2,,,,,,
Port Cros,26,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,,,,,,abîme,,,
Port Cros,26,6,2014,PCR_020,Mullidae,Mullus,surmuletus,1,59,50,2.47,,,TS-001,J2 C4,TS-00631,BOX-007
Port Cros,26,6,2014,PCR_020,Mullidae,Mullus,surmuletus,1,55,46,1.99,,,TS-002,J2 C4,TS-00632,BOX-007
Port Cros,26,6,2014,PCR_020,Carangidae,Trachurus,sp.,1,,,,,,abîme,,,
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,60,50,2.31,,,TS-001,J2 C5,TS-00633,BOX-007
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,59,50,2.56,,,TS-002,J2 C5,TS-00634,BOX-007
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,57,48,2.03,,,TS-003,J2 C5,TS-00635,BOX-007
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,63,53,2.79,,,TS-004,J2 C5,TS-00636,BOX-007
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,57,48,2,,,TS-005,J2 C5,TS-00637,BOX-007
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,57,48,1.96,,,TS-006,J2 C5,TS-00638,BOX-007
Port Cros,26,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,56,48,2.12,,,TS-007,J2 C5,TS-00639,BOX-007
Port Cros,26,6,2014,PCR_009,Atherinidae,Atherina,boyeri,1,71,61,3.35,,,,,,
Port Cros,26,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15.5,13,,,,abîme,,,
Port Cros,26,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,14,0.03,,,,,,
Port Cros,26,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.03,,,,,,
Port Cros,26,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,20,17,0.06,,,points roses sur les pelviennes,,,
Port Cros,26,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,20,17,0.06,,,,,,
Port Cros,26,6,2014,PCR_009,Pomacentridae,Chromis,chromis,1,14,12,,,,abîme,,,
Port Cros,26,6,2014,PCR_009,Pomacentridae,Chromis,chromis,1,15,12,,,,abîme,,,
Port Cros,26,6,2014,PCR_009,Pomacentridae,Chromis,chromis,1,14,11,,,,abîme,,,
Port Cros,26,6,2014,PCR_009,Pomacentridae,Chromis,chromis,1,,,,,,abîme,,,
Port Cros,26,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,19,16,,,,abîme,,,
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,57,48,1.96,,,TS-001,J3 C1,TS-00640,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,54,45,1.46,,,TS-002,J3 C1,TS-00641,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,60,50,2.27,,,TS-003,J3 C1,TS-00642,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,62,53,2.37,,,TS-004,J3 C1,TS-00643,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,62,52,2.76,,,TS-005,J3 C1,TS-00644,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,58,49,2.18,,,TS-006,J3 C1,TS-00645,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,60,50,2.24,,,TS-007,J3 C1,TS-00646,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,55,47,1.64,,,TS-008,J3 C1,TS-00647,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,59,50,2.35,,,TS-009,J3 C1,TS-00648,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,58,49,2.1,,,TS-010,J3 C1,TS-00649,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,62,52,2.8,,,TS-011,J3 C1,TS-00650,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,58,49,2.21,,,TS-012,J3 C1,TS-00651,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,48,41,0.9,,,TS-013,J3 C1,TS-00652,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,59,50,2.09,,,TS-014,J3 C1,TS-00653,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,41,35,0.46,,,TS-015,J3 C1,TS-00654,BOX-007
Port Cros,27,6,2014,PCR_044,Mullidae,Mullus,surmuletus,1,56,48,1.74,,,TS-016,J3 C1,TS-00655,BOX-007
Port Cros,27,6,2014,PCR_044,Carangidae,Trachurus,sp.,1,22,19,0.07,,,,,,
Port Cros,27,6,2014,PCR_044,NI,gen.,sp.,1,55,49,1.21,,,abîme,,,
Port Cros,27,6,2014,PCR_044,NI,gen.,sp.,3,,,,,,abîme,,,
Port Cros,27,6,2014,PCR_044,Centracanthidae,Spicara,sp.,1,,,,,,abîme,,,
Port Cros,27,6,2014,PCR_044,Centracanthidae,Spicara,sp.,1,15,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,55,47,1.97,,,TS-001,J3 C2,TS-00656,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,58,48,2.35,,,TS-002,J3 C2,TS-00657,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,51,47,2.12,,,TS-003,J3 C2,TS-00658,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,54,46,1.55,,,TS-004,J3 C2,TS-00659,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,52,48,1.91,,,TS-005,J3 C2,TS-00660,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,60,51,2.47,,,TS-006,J3 C2,TS-00661,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,53,45,1.62,,,TS-007,J3 C2,TS-00662,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,59,50,2.34,,,TS-008,J3 C2,TS-00663,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,60,51,2.37,,,TS-009,J3 C2,TS-00664,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,55,46,1.58,,,TS-010,J3 C2,TS-00665,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,58,49,2.13,,,TS-011,J3 C2,TS-00666,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,55,46,1.89,,abîme,TS-012,J3 C2,TS-00667,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,54,46,,,,TS-013,J3 C2,TS-00668,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,58,49,2.27,,,TS-014,J3 C2,TS-00669,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,53,44,1.59,,,TS-015,J3 C2,TS-00670,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,58,50,2.36,,,TS-016,J3 C2,TS-00671,BOX-007
Port Cros,27,6,2014,PCR_043,Mullidae,Mullus,surmuletus,1,43,37,,,abîme,TS-017,J3 C2,TS-00672,BOX-007
Port Cros,27,6,2014,PCR_043,Carangidae,Trachurus,sp.,1,22,18,0.1,,,,,,
Port Cros,27,6,2014,PCR_043,NI,gen.,sp.,2,,,,,tête,,,,
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,57,48,2.06,,,TS-001,J3 C3,TS-00673,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,60,51,2.5,,,TS-002,J3 C3,TS-00674,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,58,49,2,,,TS-003,J3 C3,TS-00675,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,60,51,2.08,,,TS-004,J3 C3,TS-00676,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,60,51,2.55,,,TS-005,J3 C3,TS-00677,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,61,52,2.91,,,TS-006,J3 C3,TS-00678,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,51,43,1.25,,,TS-007,J3 C3,TS-00679,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,54,46,1.55,,,TS-008,J3 C3,TS-00680,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,58,49,2.29,,,TS-009,J3 C3,TS-00681,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,5,44.5,1.57,,,TS-010,J3 C3,TS-00682,BOX-007
Port Cros,27,6,2014,PCR_042,Mullidae,Mullus,surmuletus,1,61,52,2.62,,,TS-011,J3 C3,TS-00683,BOX-007
Port Cros,27,6,2014,PCR_042,Blenniidae,Parablennius,pilicornis,1,12,10.5,0.03,,,,,,
Port Cros,27,6,2014,PCR_042,Blenniidae,Parablennius,pilicornis,1,13.5,11.5,0.04,,,,,,
Port Cros,27,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,16,14,0.03,,,,,,
Port Cros,27,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,17,15,0.02,,,,,,
Port Cros,27,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,17,15,0.02,,,,,,
Port Cros,27,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,17,15,0.02,,,,,,
Port Cros,27,6,2014,PCR_042,NI,gen.,sp.,1,50,45,,,abîme,,,,
Port Cros,27,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,59,50,2.36,,,TS,J3 C5,TS-00684,BOX-007
Port Cros,27,6,2014,PCR_009,Serranidae,Serranus,cabrilla,1,29,25,0.3,,,,,,
Port Cros,27,6,2014,PCR_009,Carangidae,Trachurus,sp.,1,23,19,0.09,,,,,,
Port Cros,27,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,29,27,0.06,,points roses sur les pelviennes,,,,
Port Cros,27,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,27,25,0.04,,points roses sur les pelviennes,,,,
Port Cros,27,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,26,24,0.03,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,13.5,,,abîme,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16.5,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,15,,,abîme,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17,14.5,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17,15,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,,,abîme,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17,14.5,0.03,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17,15,0.03,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,13.5,0.01,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17.5,15,0.03,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17.5,15,0.04,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,13.5,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,13,0.01,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,16,14,0.02,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15,13,0.01,,,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,17,14.5,,,abîme,,,,
Port Cros,27,6,2014,PCR_009,Centracanthidae,Spicara,sp.,2,,,,,tête,,,,
Port Cros,28,6,2014,PCR_044,Serranidae,Serranus,cabrilla,1,32,27,0.37,,,,,,
Port Cros,28,6,2014,PCR_044,Blenniidae,Parablennius,gattorugine,1,23,19.5,0.1,,,,,,
Port Cros,28,6,2014,PCR_044,Blenniidae,Parablennius,gattorugine,1,28,24.5,0.13,,,,,,
Port Cros,28,6,2014,PCR_044,Carangidae,Trachurus,sp.,1,,,,,abîme,,,,
Port Cros,28,6,2014,PCR_044,Centracanthidae,Spicara,sp.,1,17,14.5,0.02,,,,,,
Port Cros,28,6,2014,PCR_043,Carangidae,Trachurus,sp.,1,26,22.5,0.17,,,,,,
Port Cros,28,6,2014,PCR_043,Carangidae,Trachurus,sp.,1,25,21.5,0.17,,,,,,
Port Cros,28,6,2014,PCR_043,Carangidae,Trachurus,sp.,1,23,20,0.11,,,,,,
Port Cros,28,6,2014,PCR_043,Carangidae,Trachurus,sp.,1,21,18.5,0.08,,,,,,
Port Cros,28,6,2014,PCR_043,Carangidae,Trachurus,sp.,1,15,13,0.03,,,,,,
Port Cros,28,6,2014,PCR_043,Centracanthidae,Spicara,sp.,1,17,15,0.02,,,,,,
Port Cros,28,6,2014,PCR_043,Centracanthidae,Spicara,sp.,1,15,13,0.01,,,,,,
Port Cros,28,6,2014,PCR_043,Centracanthidae,Spicara,sp.,1,19,16,0.03,,,,,,
Port Cros,28,6,2014,PCR_042,Carangidae,Trachurus,sp.,1,26,22,0.16,,,,,,
Port Cros,28,6,2014,PCR_042,Sparidae,Pagrus,pagrus,1,21,18,0.2,,,,,,
Port Cros,28,6,2014,PCR_042,Blenniidae,Parablennius,pilicornis,1,16,15,0.02,,,,,,
Port Cros,28,6,2014,PCR_042,Centracanthidae,Spicara,sp.,1,,,,,abîme,,,,
Port Cros,28,6,2014,PCR_009,Mullidae,Mullus,surmuletus,1,62,52,2.78,,,TS,J4 C5,TS-00685,BOX-007
Port Cros,28,6,2014,PCR_009,Carangidae,Trachurus,sp.,1,26,21.5,0.16,,,,,,
Port Cros,28,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,17,14.5,0.03,,,,,,
Port Cros,28,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,18.5,16,0.04,,,,,,
Port Cros,28,6,2014,PCR_009,Blenniidae,Parablennius,pilicornis,1,17,15.5,0.04,,,,,,
Port Cros,28,6,2014,PCR_009,Blenniidae,Parablennius,gattorugine,1,30,26,0.25,,,,,,
Port Cros,28,6,2014,PCR_009,Pomacentridae,Chromis,chromis,1,11,9,0.02,,,,,,
Port Cros,28,6,2014,PCR_009,Centracanthidae,Spicara,sp.,1,15.5,14,,,abîme,,,,
Port Cros,21,9,2014,PCR_009,Congridae,Conger,conger,1,120,118,1.99,,photo,,,,
Port Cros,26,8,2014,PCR_020,Scombridae,Scomber,scombrus,1,50,45,1.07,,,,,,
Port Cros,28,8,2014,PCR_009,Atherinidae,Atherina,hepsetus,1,75,65,4.41,,juvenil,,,,
Port Cros,28,8,2014,PCR_042,Carangidae,Trachurus,sp.,1,15.5,14,0.03,,,,,,
Port Cros,27,8,2014,PCR_009,Mullidae,Mullus,surmuletus,1,49,41,1.1,,,TS,J3 C5,TS-00723,BOX-008
Port Cros,21,9,2014,PCR_042,NI,gen.,sp.,2,,,,,très abîme,,,,
Port Cros,25,8,2014,PCR_020,Mullidae,Mullus,surmuletus,1,46,40,1.09,,TS-001,,J1 C4,TS-00720,BOX-008
Port Cros,25,8,2014,PCR_020,Mullidae,Mullus,surmuletus,1,49,42,1.15,,TS-002,,J1 C4,TS-00721,BOX-008
Port Cros,25,8,2014,PCR_020,Mullidae,Mullus,surmuletus,1,52,44,1.33,,TS-003,,J1 C4,TS-00722,BOX-008
Port Cros,26,9,2014,PCR_009,Pomacentridae,Chromis,chromis,1,15,12,0.04,,,,,,
Port Cros,26,9,2014,PCR_009,Pomacentridae,Chromis,chromis,2,,,,,abîme,,,,
Port Cros,26,9,2014,PCR_009,Clupeidae,Sardina,pilchardus,2,,,,,abîme,,,,
Port Cros,20,9,2014,PCR_043,Citharidae,Citharus,linguatula,1,24,21,,,abîme,,,,
Port Cros,20,9,2014,PCR_042,Mullidae,Mullus,surmuletus,1,39,35,0.65,,,TS,J1 C3,TS-00724,BOX-008
Port Vendres,26,6,2014,PVE_001,Sparidae,Pagellus,acarne,1,40,35,0.85,,,,,,
Port Vendres,26,6,2014,PVE_002,Blenniidae,Parablennius,pilicornis,1,24,21,0.09,,,,,,
Port Vendres,27,6,2014,PVE_004,Blenniidae,Parablennius,pilicornis,1,17,15,0.04,,,,,,
Port Vendres,27,6,2014,PVE_004,Blenniidae,Parablennius,pilicornis,1,31,27,0.28,,,,,,
Port Vendres,27,6,2014,PVE_005,Blenniidae,Parablennius,pilicornis,1,27,25,0.18,,,,,,
Port Vendres,27,6,2014,PVE_005,Blenniidae,Parablennius,pilicornis,1,30,26,0.21,,,,,,
Port Vendres,27,6,2014,PVE_006,Blenniidae,Parablennius,pilicornis,1,21,18,0.08,,,,,,
Port Vendres,29,6,2014,PVE_005,Blenniidae,Parablennius,pilicornis,1,28,25,0.17,,,,,,
Port Vendres,30,6,2014,PVE_005,Blenniidae,Parablennius,pilicornis,1,17.5,15,0.04,,,,,,
Port Vendres,30,6,2014,PVE_001,Blenniidae,gen.,sp.,1,,,,,seulement la queue,,,,
Port Vendres,30,6,2014,PVE_002,Sparidae,Pagellus,acarne,1,35,29,0.35,,,,,,
Port Vendres,27,7,2014,PVE_005,Sparidae,Pagrus,pagrus,1,28,23,0.34,,,,,,
Port Vendres,27,7,2014,PVE_006,Blenniidae,Parablennius,pilicornis,1,16,15,0.02,,points roses sur les pelviennes,,,,
Port Vendres,27,7,2014,PVE_006,Blenniidae,Parablennius,pilicornis,1,26,25,0.19,,,,,,
Port Vendres,27,7,2014,PVE_006,Sparidae,Pagellus,acarne,1,34,28,0.31,,,,,,
Port Vendres,27,7,2014,PVE_002,Blenniidae,Parablennius,pilicornis,1,17,16,0.03,,points roses sur les pelviennes,,,,
Port Vendres,28,7,2014,PVE_004,Sparidae,Pagrus,pagrus,1,27,23,0.39,,,,,,
Port Vendres,28,7,2014,PVE_004,Blenniidae,Parablennius,pilicornis,1,18,17,0.05,,points roses sur les pelviennes,,,,
Port Vendres,28,7,2014,PVE_001,Blenniidae,Parablennius,pilicornis,1,18,17,0.04,,,,,,
Port Vendres,29,7,2014,PVE_001,Blenniidae,Parablennius,pilicornis,1,16,15,0.03,,,,,,
Port Vendres,29,7,2014,PVE_001,Blenniidae,Parablennius,pilicornis,1,25,21.5,0.1,,,,,,
Port Vendres,29,7,2014,PVE_002,Serranidae,Serranus,cabrilla,1,30,25,0.31,,photo,,,,
