date,n_gear,site,lon,lat,family,genus,species,cpue
2012-10-15,5,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2012-10-15,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2012-10-16,5,Agde,3.4696,43.2474,Gobiidae,NA,NA,0.2
2012-10-16,5,Agde,3.4696,43.2474,Ophidiidae,Ophidion,Ophidion barbatum,0.2
2012-10-17,9,Bastia,9.5832,42.771,Blenniidae,Lipophrys,Lipophrys trigloides,0.1111
2012-10-17,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus vulgaris,0.1111
2012-10-17,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-10-17,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.2222
2012-10-17,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.2222
2012-10-17,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-10-17,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2222
2012-10-17,9,Leucate,3.0652,42.897,Sparidae,NA,NA,0.2222
2012-10-18,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,NA,0.2222
2012-10-18,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-10-18,5,Bonifacio,9.1969,41.3631,Atherinidae,Atherina,Atherina hepsetus,0.8
2012-10-18,5,Saint Florent,9.3122,42.7153,Atherinidae,Atherina,Atherina hepsetus,2.4
2012-10-18,5,Saint Florent,9.3122,42.7153,Syngnathidae,Syngnathus,Syngnathus typhle,0.2
2012-10-19,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,NA,0.1111
2012-10-20,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,NA,0.2222
2012-10-23,5,Agde,3.4696,43.2474,Mullidae,Mullus,NA,0.2
2012-10-23,5,Agde,3.4696,43.2474,Scorpaenidae,Scorpaena,Scorpaena notata,0.2
2012-10-23,5,Agde,3.4696,43.2474,Syngnathidae,Nerophis,NA,0.2
2012-10-23,5,Agde,3.4696,43.2474,Syngnathidae,Syngnathus,Syngnathus phlegon,0.2
2012-10-23,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.1111
2012-10-23,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,15.6667
2012-10-23,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena notata,0.4444
2012-10-23,9,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.3333
2012-10-23,9,Leucate,3.0652,42.897,Syngnathidae,Nerophis,Nerophis maculatus,0.1111
2012-10-23,9,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,NA,0.3333
2012-10-23,3,Port Vendres,3.1205,42.5228,Mugilidae,NA,NA,0.3333
2012-10-23,3,Port Vendres,3.1205,42.5228,Sparidae,Pagellus,Pagellus acarne,0.3333
2012-10-23,3,Port Vendres,3.1205,42.5228,Triglidae,Chelidonichthys,Chelidonichthys lucerna,0.3333
2012-10-23,5,Port-Cros,6.4199,43.0062,Atherinidae,Atherina,Atherina hepsetus,0.2
2012-10-23,5,Port-Cros,6.4199,43.0062,Mugilidae,NA,NA,0.2
2012-10-23,5,Port-Cros,6.4199,43.0062,Mullidae,Mullus,Mullus surmuletus,0.2
2012-10-24,4,Agde,3.4696,43.2474,Blenniidae,Parablennius,Parablennius pilicornis,0.25
2012-10-24,4,Agde,3.4696,43.2474,Mugilidae,NA,NA,0.5
2012-10-24,5,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2012-10-24,5,Port Vendres,3.1205,42.5228,Mugilidae,NA,NA,0.2
2012-10-24,5,Port Vendres,3.1205,42.5228,Sparidae,Pagellus,Pagellus acarne,0.2
2012-10-24,5,Port Vendres,3.1205,42.5228,Sparidae,Spicara,NA,0.2
2012-10-24,1,Villefranche,7.3145,43.6896,Blenniidae,Parablennius,NA,2
2012-10-24,1,Villefranche,7.3145,43.6896,Sparidae,Diplodus,Diplodus puntazzo,2
2012-10-25,9,Leucate,3.0652,42.897,Apogonidae,Apogon,Apogon imberbis,0.1111
2012-10-25,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius pilicornis,0.5556
2012-10-25,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.3333
2012-10-25,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.5556
2012-10-25,5,Port Vendres,3.1205,42.5228,Mugilidae,NA,NA,0.4
2012-10-25,5,Port Vendres,3.1205,42.5228,Sparidae,Pagellus,Pagellus acarne,0.4
2012-10-25,5,Port Vendres,3.1205,42.5228,Sparidae,NA,NA,0.2
2012-10-25,5,Port-Cros,6.4199,43.0062,Sparidae,Spicara,NA,0.2
2012-10-25,5,Port-Cros,6.4199,43.0062,Syngnathidae,Hippocampus,Hippocampus guttulatus,0.2
2012-10-26,5,Port-Cros,6.4199,43.0062,Syngnathidae,Hippocampus,Hippocampus guttulatus,0.2
2012-11-06,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.125
2012-11-06,8,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.125
2012-11-07,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2012-11-07,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,2
2012-11-08,8,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.25
2012-11-08,8,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.25
2012-11-08,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.125
2012-11-09,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,4.625
2012-11-09,8,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.25
2012-11-14,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2012-11-14,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.7778
2012-11-14,9,Leucate,3.0652,42.897,Sparidae,NA,NA,0.1111
2012-11-14,9,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.1111
2012-11-14,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,10
2012-11-14,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,11
2012-11-15,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2222
2012-11-16,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2012-11-16,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-11-16,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,1.1111
2012-11-17,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2012-11-17,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2012-11-17,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.2222
2012-11-17,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.7778
2012-11-18,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-11-19,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-11-19,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.2222
2012-11-20,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-11-20,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.2222
2012-11-20,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.8889
2012-11-20,9,Leucate,3.0652,42.897,Scorpaenidae,NA,NA,0.1111
2012-11-20,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.5556
2012-11-20,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.3333
2012-11-20,9,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.1111
2012-11-20,9,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,NA,0.1111
2012-11-21,9,Bastia,9.5832,42.771,Sparidae,Diplodus,Diplodus puntazzo,0.1111
2012-11-21,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.7778
2012-11-21,8,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.375
2012-11-21,8,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.125
2012-11-21,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.125
2012-11-21,8,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena porcus,0.125
2012-11-21,8,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.375
2012-11-21,8,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.5
2012-11-21,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2012-11-21,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,6
2012-11-22,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2012-11-22,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.2222
2012-11-23,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2012-11-23,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-11-23,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.2222
2012-11-23,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.1111
2012-11-26,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,18.2222
2012-11-26,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena porcus,0.1111
2012-11-26,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-11-26,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2222
2012-11-26,9,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.1111
2012-11-26,9,Leucate,3.0652,42.897,Syngnathidae,Nerophis,Nerophis maculatus,0.2222
2012-11-26,9,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,NA,0.1111
2012-11-29,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,2
2012-12-06,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,6
2012-12-06,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1
2012-12-07,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,4.8889
2012-12-07,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.1111
2012-12-07,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2222
2012-12-12,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2012-12-12,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,5.1111
2012-12-12,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.7778
2012-12-12,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,7
2012-12-13,9,Bastia,9.5832,42.771,Blenniidae,Parablennius,Parablennius pilicornis,0.1111
2012-12-13,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,1.1111
2012-12-13,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,7.8889
2012-12-13,9,Bastia,9.5832,42.771,Triglidae,Chelidonichthys,Chelidonichthys lucerna,0.1111
2012-12-13,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.3333
2012-12-13,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2012-12-13,9,Leucate,3.0652,42.897,Scorpaenidae,Scorpaena,Scorpaena porcus,0.1111
2012-12-13,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,1.2222
2012-12-16,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.6667
2012-12-17,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,2
2012-12-19,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,1.1111
2012-12-19,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2012-12-19,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1
2012-12-20,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,2.1111
2012-12-21,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.4444
2012-12-31,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,1.3333
2012-12-31,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.1111
2013-01-07,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2013-01-07,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,4.1111
2013-01-07,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.8889
2013-01-08,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,7.5556
2013-01-08,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,1.7778
2013-01-09,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.1111
2013-01-09,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus acarne,0.6667
2013-01-09,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,2.3333
2013-01-09,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2013-01-25,1,Villefranche,7.3145,43.6896,Sparidae,Sarpa,Sarpa salpa,1
2013-01-30,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.1111
2013-01-30,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,2
2013-02-10,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2013-02-10,9,Bastia,9.5832,42.771,Sparidae,Sarpa,Sarpa salpa,0.1111
2013-02-13,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-02-13,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.2222
2013-02-13,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2013-02-14,9,Bastia,9.5832,42.771,Gobiidae,NA,NA,0.1111
2013-02-16,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-02-19,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.6667
2013-02-19,9,Bastia,9.5832,42.771,Gobiidae,NA,NA,0.2222
2013-02-19,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,2.1111
2013-02-20,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-02-21,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,1.1111
2013-02-21,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-02-21,9,Bastia,9.5832,42.771,Gobiidae,NA,NA,1.5556
2013-02-21,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-02-21,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-02-22,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-02-22,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-02-22,8,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.25
2013-02-28,1,Villefranche,7.3145,43.6896,Sparidae,Pagellus,Pagellus acarne,1
2013-03-10,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-03-10,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.3333
2013-03-11,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.2222
2013-03-11,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-03-11,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.4444
2013-03-11,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.3333
2013-03-13,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-03-13,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-03-13,9,Bastia,9.5832,42.771,Scorpaenidae,Scorpaena,Scorpaena porcus,0.1111
2013-03-21,1,Villefranche,7.3145,43.6896,Gadidae,Micromesistius,Micromesistius poutassou,1
2013-03-22,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.2222
2013-03-22,8,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.125
2013-03-23,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-03-23,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,1
2013-03-23,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.1111
2013-03-23,9,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,Syngnathus taenionotus,0.1111
2013-03-28,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.4444
2013-03-29,9,Bastia,9.5832,42.771,Atherinidae,Atherina,Atherina hepsetus,1.3333
2013-03-29,9,Bastia,9.5832,42.771,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-04-08,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.3333
2013-04-08,9,Bastia,9.5832,42.771,Congridae,Conger,Conger conger,0.1111
2013-04-08,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.7778
2013-04-09,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.6667
2013-04-09,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.5556
2013-04-09,9,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.3333
2013-04-09,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-04-10,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-04-10,9,Bastia,9.5832,42.771,Congridae,Conger,Conger conger,0.1111
2013-04-10,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.4444
2013-04-11,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-04-11,9,Bastia,9.5832,42.771,Congridae,Conger,Conger conger,0.4444
2013-04-11,9,Bastia,9.5832,42.771,Gobiidae,NA,NA,0.2222
2013-04-11,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.3333
2013-04-11,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.2222
2013-04-12,9,Bastia,9.5832,42.771,Congridae,Conger,Conger conger,0.2222
2013-04-12,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-04-13,9,Bastia,9.5832,42.771,Congridae,Conger,Conger conger,0.1111
2013-04-13,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.5556
2013-04-13,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-04-13,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-04-13,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,0.5556
2013-04-13,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,13.3333
2013-04-13,9,Leucate,3.0652,42.897,Syngnathidae,Nerophis,Nerophis ophidion,0.2222
2013-04-13,9,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,Syngnathus taenionotus,0.1111
2013-04-14,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-04-14,4,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.75
2013-04-14,4,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.25
2013-04-14,4,Leucate,3.0652,42.897,Mugilidae,NA,NA,1.25
2013-04-14,4,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,3.5
2013-04-14,4,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.25
2013-04-14,4,Leucate,3.0652,42.897,Syngnathidae,Syngnathus,Syngnathus taenionotus,1
2013-04-15,9,Bastia,9.5832,42.771,Mugilidae,NA,NA,0.1111
2013-04-15,9,Bastia,9.5832,42.771,Sparidae,Pagellus,Pagellus acarne,0.1111
2013-04-17,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-04-17,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,3.8889
2013-04-18,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-04-18,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,1.1111
2013-04-18,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.5556
2013-04-18,9,Leucate,3.0652,42.897,Syngnathidae,Hippocampus,Hippocampus hippocampus,0.1111
2013-04-24,9,Leucate,3.0652,42.897,Atherinidae,Atherina,NA,0.1111
2013-05-03,1,Villefranche,7.3145,43.6896,Sparidae,Boops,Boops boops,1
2013-05-07,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.2222
2013-05-07,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.1111
2013-05-07,1,Villefranche,7.3145,43.6896,Sparidae,Spicara,Spicara smaris,2
2013-05-08,9,Leucate,3.0652,42.897,Mugilidae,NA,NA,2
2013-05-08,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.1111
2013-05-09,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-05-09,9,Leucate,3.0652,42.897,Sparidae,Sarpa,Sarpa salpa,0.2222
2013-05-10,5,Port Vendres,3.1205,42.5228,Ammodytidae,Gymnammodytes,NA,0.2
2013-05-10,5,Port Vendres,3.1205,42.5228,Blenniidae,Parablennius,Parablennius pilicornis,0.2
2013-05-10,5,Port Vendres,3.1205,42.5228,Sparidae,Pagellus,Pagellus bogaraveo,0.2
2013-05-13,5,Agde,3.4696,43.2474,Congridae,Conger,Conger conger,0.6
2013-05-14,5,Agde,3.4696,43.2474,Congridae,Conger,Conger conger,0.2
2013-05-14,9,Leucate,3.0652,42.897,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-05-14,9,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.1111
2013-05-14,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-05-14,5,Port Vendres,3.1205,42.5228,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.2
2013-05-15,5,Agde,3.4696,43.2474,Congridae,Conger,Conger conger,0.2
2013-05-15,7,Marseille,5.2911,43.276,Blenniidae,Parablennius,NA,0.2857
2013-05-15,7,Marseille,5.2911,43.276,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1429
2013-05-15,7,Marseille,5.2911,43.276,Sparidae,Pagellus,Pagellus acarne,0.1429
2013-05-15,5,Port Vendres,3.1205,42.5228,Sparidae,Sarpa,Sarpa salpa,0.2
2013-05-16,5,Agde,3.4696,43.2474,Congridae,Conger,Conger conger,0.2
2013-05-21,9,Leucate,3.0652,42.897,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-05-21,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.1111
2013-05-21,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.7778
2013-05-21,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.2222
2013-05-22,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,4.2222
2013-05-22,9,Bastia,9.5832,42.771,Sparidae,Spondyliosoma,Spondyliosoma cantharus,7
2013-05-28,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.7778
2013-05-28,9,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.3333
2013-05-28,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.3333
2013-05-29,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.7778
2013-05-29,9,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.3333
2013-05-29,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.8889
2013-05-29,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.5556
2013-05-30,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.3333
2013-05-30,9,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.3333
2013-05-30,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,1
2013-05-30,9,Leucate,3.0652,42.897,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1111
2013-06-04,9,Leucate,3.0652,42.897,Congridae,Conger,Conger conger,0.2222
2013-06-04,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.1111
2013-06-04,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.4444
2013-06-04,9,Leucate,3.0652,42.897,Sparidae,Pagrus,Pagrus pagrus,0.1111
2013-06-04,8,Marseille,5.2911,43.276,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.125
2013-06-05,8,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.75
2013-06-05,8,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.25
2013-06-05,8,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,0.75
2013-06-06,9,Bastia,9.5832,42.771,Ammodytidae,Gymnammodytes,Gymnammodytes cicerelus,0.1111
2013-06-06,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,7
2013-06-06,9,Leucate,3.0652,42.897,Anguillidae,Anguilla,Anguilla anguilla,0.1111
2013-06-06,9,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.8889
2013-06-06,9,Leucate,3.0652,42.897,Gadidae,Gaidropsarus,Gaidropsarus mediterraneus,0.5556
2013-06-06,9,Leucate,3.0652,42.897,Sparidae,Pagellus,Pagellus bogaraveo,1.2222
2013-06-07,9,Bastia,9.5832,42.771,Sparidae,Spicara,Spicara smaris,7.7778
2013-06-07,9,Bastia,9.5832,42.771,Sparidae,Spondyliosoma,Spondyliosoma cantharus,0.1111
2013-06-07,8,Leucate,3.0652,42.897,Blenniidae,Parablennius,Parablennius gattorugine,0.75
